NCBI GeneID	Symbol	Chromosomes	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop
4225	MEP1B	18	NC_060942.1	32380357	32410718
2145	EZH1	17	NC_000017.11	42700275	42745040
2145	EZH1	17	NC_060941.1	43557412	43602180
56672	AKIP1	11	NC_000011.10	8911189	8920079
56672	AKIP1	11	NC_060935.1	8995274	9004239
114798	SLITRK1	13	NC_000013.11	83877205	83882474
114798	SLITRK1	13	NC_060937.1	83110000	83115269
8365	H4C8	6	NC_000006.12	26285126	26285534
8365	H4C8	6	NC_060930.1	26153493	26153901
9061	PAPSS1	4	NC_000004.12	107613666	107720234
9061	PAPSS1	4	NC_060928.1	110915973	111022538
23627	PRND	20	NC_000020.11	4721909	4728460
23627	PRND	20	NC_060944.1	4761119	4767678
51143	DYNC1LI1	3	NC_000003.12	32525974	32570858
51143	DYNC1LI1	3	NC_060927.1	32522924	32567802
80816	ASXL3	18	NC_000018.10	33578219	33751195
80816	ASXL3	18	NC_060942.1	33769917	33942920
10898	CPSF4	7	NC_000007.14	99438943	99457373
10898	CPSF4	7	NC_060931.1	100677844	100696279
53635	PTOV1	19	NC_000019.10	49850705	49860742
53635	PTOV1	19	NC_060943.1	52850843	52860879
57532	NUFIP2	17	NC_000017.11	29255839	29294148
57532	NUFIP2	17	NC_060941.1	30198607	30236882
6242	RTKN	2	NC_000002.12	74425835	74441937
6242	RTKN	2	NC_060926.1	74434392	74450497
11280	SCN11A	3	NC_000003.12	38845764	39051944
11280	SCN11A	3	NC_060927.1	38857981	39064106
58477	SRPRB	3	NC_000003.12	133784023	133828574
58477	SRPRB	3	NC_060927.1	136529221	136573768
3112	HLA-DOB	6	NC_000006.12	32812763	32817002
3112	HLA-DOB	6	NT_167244.2	4117787	4122026
3112	HLA-DOB	6	NT_113891.3	4224964	4229203
3112	HLA-DOB	6	NT_167245.2	4056481	4060720
3112	HLA-DOB	6	NT_167247.2	4111856	4116095
3112	HLA-DOB	6	NT_167249.2	4212175	4216414
3112	HLA-DOB	6	NC_060930.1	32634117	32638355
3382	ICA1	7	NC_000007.14	8113184	8262555
3382	ICA1	7	NC_060931.1	8231684	8381157
2483	FRG1	4	NC_000004.12	189940872	189963192
2483	FRG1	4	NW_015495300.1	33802	56122
2483	FRG1	4	NW_015495301.1	33802	56122
2483	FRG1	4	NT_187650.1	278402	300723
2483	FRG1	4	NC_060928.1	193305857	193328177
55252	ASXL2	2	NC_000002.12	25733753	25878487
55252	ASXL2	2	NC_060926.1	25769050	25913813
6779	STATH	4	NC_000004.12	69995966	70002570
6779	STATH	4	NW_013171801.1	36102	42706
6779	STATH	4	NC_060928.1	73330761	73337367
26031	OSBPL3	7	NC_000007.14	24796537	24981845
26031	OSBPL3	7	NC_060931.1	24934545	25120219
8366	H4C2	6	NC_000006.12	26026896	26027283
8366	H4C2	6	NC_060930.1	25892832	25893219
79733	E2F8	11	NC_000011.10	19224063	19241655
79733	E2F8	11	NC_060935.1	19344150	19361742
83417	FCRL4	1	NC_000001.11	157573747	157598085
83417	FCRL4	1	NC_060925.1	156710808	156735121
9732	DOCK4	7	NC_000007.14	111726110	112206399
9732	DOCK4	7	NC_060931.1	113044415	113524706
11232	POLG2	17	NC_000017.11	64477785	64497054
11232	POLG2	17	NC_060941.1	65347539	65366810
55770	EXOC2	6	NC_000006.12	485154	693139
55770	EXOC2	6	NC_060930.1	343220	550045
55902	ACSS2	20	NC_000020.11	34874989	34927959
55902	ACSS2	20	NC_060944.1	36595583	36648613
2038	EPB42	15	NC_000015.10	43197227	43225737
2038	EPB42	15	NC_060939.1	41004516	41033028
2137	EXTL3	8	NC_000008.11	28607736	28756562
2137	EXTL3	8	NC_060932.1	28885904	29034785
3475	IFRD1	7	NC_000007.14	112423174	112477203
3475	IFRD1	7	NC_060931.1	113741458	113795506
51181	DCXR	17	NC_000017.11	82035858	82037697
51181	DCXR	17	NC_060941.1	82903016	82904855
5529	PPP2R5E	14	NC_000014.9	63371364	63543377
5529	PPP2R5E	14	NC_060938.1	57578735	57750775
2819	GPD1	12	NC_000012.12	50104008	50111313
2819	GPD1	12	NC_060936.1	50067090	50074395
57551	TAOK1	17	NC_000017.11	29390363	29551903
57551	TAOK1	17	NC_060941.1	30333099	30494790
79608	RIC3	11	NC_000011.10	8092965	8169025
79608	RIC3	11	NC_060935.1	8172123	8249969
1132	CHRM4	11	NC_000011.10	46383789	46391776
1132	CHRM4	11	NC_060935.1	46539864	46547851
5393	EXOSC9	4	NC_000004.12	121801323	121817021
5393	EXOSC9	4	NC_060928.1	125105375	125121073
26253	CLEC4E	12	NC_000012.12	8533275	8540905
26253	CLEC4E	12	NC_060936.1	8516734	8524370
3177	SLC29A2	11	NC_000011.10	66362521	66372446
3177	SLC29A2	11	NC_060935.1	66356181	66366110
10345	TRDN	6	NC_000006.12	123216339	123636950
10345	TRDN	6	NC_060930.1	124404293	124824746
23380	SRGAP2	1	NC_000001.11	206203541	206464436
23380	SRGAP2	1	NC_060925.1	205467727	205728612
259307	IL4I1	19	NC_000019.10	49889654	49929504
259307	IL4I1	19	NC_060943.1	52889790	52929639
8996	NOL3	16	NC_000016.10	67170538	67175737
8996	NOL3	16	NC_060940.1	72964831	72970031
22808	MRAS	3	NC_000003.12	138347648	138405535
22808	MRAS	3	NC_060927.1	141088198	141146101
151176	ERFE	2	NC_000002.12	238158970	238168890
151176	ERFE	2	NC_060926.1	238648711	238658631
22848	AAK1	2	NC_000002.12	69457997	69643739
22848	AAK1	2	NC_060926.1	69470304	69656050
51132	RLIM	X	NC_000023.11	74582976	74614624
51132	RLIM	X	NC_060947.1	73016616	73048268
79711	IPO4	14	NC_000014.9	24180219	24188816
79711	IPO4	14	NW_018654722.1	481197	489794
79711	IPO4	14	NC_060938.1	18378529	18387126
143187	VTI1A	10	NC_000010.11	112446988	112855368
143187	VTI1A	10	NC_060934.1	113337655	113746195
8128	ST8SIA2	15	NC_000015.10	92393881	92468728
8128	ST8SIA2	15	NC_060939.1	90156330	90231154
8367	H4C5	6	NC_000006.12	26204610	26205021
8367	H4C5	6	NC_060930.1	26073074	26073485
2802	GOLGA3	12	NC_000012.12	132768914	132829081
2802	GOLGA3	12	NC_060936.1	132819976	132879866
9372	ZFYVE9	1	NC_000001.11	52142089	52346634
9372	ZFYVE9	1	NC_060925.1	52023594	52228099
9440	MED17	11	NC_000011.10	93784282	93814963
9440	MED17	11	NC_060935.1	93700614	93731285
84101	USP44	12	NC_000012.12	95516560	95551681
84101	USP44	12	NC_060936.1	95497607	95532730
10166	SLC25A15	13	NC_000013.11	40789611	40812460
10166	SLC25A15	13	NC_060937.1	40008577	40031426
438	ASMT	X,Y	NC_000023.11	1615059	1643081
438	ASMT	X,Y	NC_000024.10	1615059	1643081
438	ASMT	X,Y	NC_060947.1	1416353	1441907
438	ASMT	X,Y	NC_060948.1	1478823	1502882
483	ATP1B3	3	NC_000003.12	141876643	141926549
483	ATP1B3	3	NC_060927.1	144623941	144673839
8175	SF3A2	19	NC_000019.10	2236824	2248655
8175	SF3A2	19	NC_060943.1	2210388	2222298
10736	SIX2	2	NC_000002.12	45005182	45009452
10736	SIX2	2	NC_060926.1	45010408	45014884
51727	CMPK1	1	NC_000001.11	47333790	47378839
51727	CMPK1	1	NC_060925.1	47212232	47257303
8994	LIMD1	3	NC_000003.12	45594751	45686341
8994	LIMD1	3	NC_060927.1	45610699	45702290
25921	ZDHHC5	11	NC_000011.10	57668114	57701182
25921	ZDHHC5	11	NC_060935.1	57618060	57651360
117246	FTSJ3	17	NC_000017.11	63819433	63827663
117246	FTSJ3	17	NC_060941.1	64690280	64698513
163786	SASS6	1	NC_000001.11	100083570	100132930
163786	SASS6	1	NC_060925.1	99931689	99981045
23321	TRIM2	4	NC_000004.12	153152163	153339317
23321	TRIM2	4	NC_060928.1	156476134	156663746
1087	CEACAM7	19	NC_000019.10	41673303	41688270
1087	CEACAM7	19	NT_187620.1	4498	8698
1087	CEACAM7	19	NC_060943.1	44492598	44507564
4643	MYO1E	15	NC_000015.10	59132434	59372871
4643	MYO1E	15	NC_060939.1	56934526	57174966
30819	KCNIP2	10	NC_000010.11	101825974	101843800
30819	KCNIP2	10	NC_060934.1	102709458	102727289
486	FXYD2	11	NC_000011.10	117820057	117828089
486	FXYD2	11	NC_060935.1	117836469	117844497
6854	SYN2	3	NC_000003.12	12004388	12192032
6854	SYN2	3	NC_060927.1	12002345	12190266
10417	SPON2	4	NC_000004.12	1166932	1208844
10417	SPON2	4	NC_060928.1	1165604	1208039
166824	RASSF6	4	NC_000004.12	73571550	73620631
166824	RASSF6	4	NC_060928.1	76915192	76964307
54832	VPS13C	15	NC_000015.10	61852389	62060447
54832	VPS13C	15	NC_060939.1	59655984	59864419
7127	TNFAIP2	14	NC_000014.9	103121469	103137439
7127	TNFAIP2	14	NC_060938.1	97357363	97373355
29920	PYCR2	1	NC_000001.11	225919878	225924250
29920	PYCR2	1	NC_060925.1	225107658	225112030
5900	RALGDS	9	NC_000009.12	133097722	133149210
5900	RALGDS	9	NC_060933.1	145311872	145363296
30846	EHD2	19	NC_000019.10	47713422	47743134
30846	EHD2	19	NC_060943.1	50544240	50573946
57121	LPAR5	12	NC_000012.12	6618835	6635959
57121	LPAR5	12	NC_060936.1	6629192	6646324
80010	RMI1	9	NC_000009.12	83980359	84004074
80010	RMI1	9	NC_060933.1	96130640	96154361
4439	MSH5	6	NC_000006.12	31740005	31762676
4439	MSH5	6	NT_167244.2	3090764	3095288
4439	MSH5	6	NT_113891.3	3217285	3239933
4439	MSH5	6	NT_167245.2	2987771	3010450
4439	MSH5	6	NT_167246.2	3045052	3052474
4439	MSH5	6	NT_167247.2	3081881	3104565
4439	MSH5	6	NT_167248.2	2995824	3017449
4439	MSH5	6	NT_167249.2	3039302	3061968
4439	MSH5	6	NC_060930.1	31593029	31615723
9053	MAP7	6	NC_000006.12	136342734	136550422
9053	MAP7	6	NC_060930.1	137530867	137738614
9638	FEZ1	11	NC_000011.10	125442881	125496265
9638	FEZ1	11	NC_060935.1	125471573	125524945
100271849	MEF2B	19	NC_000019.10	19145567	19170263
100271849	MEF2B	19	NC_060943.1	19282103	19306796
575	ADGRB1	8	NC_000008.11	142449649	142545007
575	ADGRB1	8	NC_060932.1	143591907	143688308
9569	GTF2IRD1	7	NC_000007.14	74453906	74602605
9569	GTF2IRD1	7	NC_060931.1	75656184	75805371
403	ARL3	10	NC_000010.11	102673731	102714397
403	ARL3	10	NC_060934.1	103559565	103600213
1120	CHKB	22	NC_000022.11	50578963	50582849
1120	CHKB	22	NC_060946.1	51089491	51093377
2861	GPR37	7	NC_000007.14	124743885	124765792
2861	GPR37	7	NC_060931.1	126061240	126083145
11078	TRIOBP	22	NC_000022.11	37697048	37776556
11078	TRIOBP	22	NC_060946.1	38158316	38238088
54726	OTUD4	4	NC_000004.12	145133650	145180589
54726	OTUD4	4	NC_060928.1	148451040	148497987
11190	CEP250	20	NC_000020.11	35455165	35519280
11190	CEP250	20	NC_060944.1	37175894	37240174
23463	ICMT	1	NC_000001.11	6221193	6235964
23463	ICMT	1	NC_060925.1	5746837	5761608
2049	EPHB3	3	NC_000003.12	184561785	184582408
2049	EPHB3	3	NC_060927.1	187377272	187397899
10950	BTG3	21	NC_000021.9	17593653	17612901
10950	BTG3	21	NT_187627.1	448	9207
10950	BTG3	21	NC_060945.1	15948673	15970578
3769	KCNJ13	2	NC_000002.12	232765802	232776565
3769	KCNJ13	2	NC_060926.1	233252565	233263328
8028	MLLT10	10	NC_000010.11	21533756	21743630
8028	MLLT10	10	NC_060934.1	21552866	21762703
51660	MPC1	6	NC_000006.12	166364919	166382940
51660	MPC1	6	NC_060930.1	167741850	167759859
79805	VASH2	1	NC_000001.11	212950541	212991585
79805	VASH2	1	NC_060925.1	212193644	212234694
2769	GNA15	19	NC_000019.10	3136033	3163749
2769	GNA15	19	NC_060943.1	3111823	3140075
6443	SGCB	4	NC_000004.12	52020706	52038299
6443	SGCB	4	NC_060928.1	55506644	55524238
23048	FNBP1	9	NC_000009.12	129887187	130053879
23048	FNBP1	9	NC_060933.1	142091913	142258605
8292	COLQ	3	NC_000003.12	15450133	15521706
8292	COLQ	3	NC_060927.1	15452540	15524108
10494	STK25	2	NC_000002.12	241492670	241509572
10494	STK25	2	NC_060926.1	241992007	242008899
51510	CHMP5	9	NC_000009.12	33265049	33282070
51510	CHMP5	9	NC_060933.1	33283696	33300716
6905	TBCE	1	NC_000001.11	235367427	235452443
6905	TBCE	1	NW_014040927.1	7228	96035
6905	TBCE	1	NC_060925.1	234759155	234848336
92304	SCGB3A1	5	NC_000005.10	180590105	180591499
92304	SCGB3A1	5	NC_060929.1	181145993	181147387
7381	UQCRB	8	NC_000008.11	96222947	96235545
7381	UQCRB	8	NC_060932.1	97348283	97360880
2587	GALR1	18	NC_000018.10	77249848	77277900
2587	GALR1	18	NC_060942.1	77480984	77510848
8563	THOC5	22	NC_000022.11	29505879	29553757
8563	THOC5	22	NC_060946.1	29969253	30017117
2840	GPR17	2	NC_000002.12	127646153	127652639
2840	GPR17	2	NC_060926.1	128081407	128087893
9603	NFE2L3	7	NC_000007.14	26152198	26187137
9603	NFE2L3	7	NC_060931.1	26287764	26322815
5547	PRCP	11	NC_000011.10	82822936	82901644
5547	PRCP	11	NC_060935.1	82759396	82838151
548596	CKMT1A	15	NC_000015.10	43692786	43699222
548596	CKMT1A	15	NC_060939.1	41500150	41506586
3613	IMPA2	18	NC_000018.10	11981507	12030877
3613	IMPA2	18	NC_060942.1	12144221	12193612
10538	BATF	14	NC_000014.9	75522469	75546992
10538	BATF	14	NC_060938.1	69731553	69756105
1777	DNASE2	19	NC_000019.10	12875209	12881449
1777	DNASE2	19	NC_060943.1	12999693	13005938
2098	ESD	13	NC_000013.11	46771256	46797700
2098	ESD	13	NC_060937.1	45992477	46018921
136259	KLF14	7	NC_000007.14	130730697	130734207
136259	KLF14	7	NC_060931.1	132044973	132048483
3352	HTR1D	1	NC_000001.11	23191895	23217502
3352	HTR1D	1	NC_060925.1	23017572	23043163
8284	KDM5D	Y	NC_000024.10	19703865	19744726
8284	KDM5D	Y	NC_060948.1	20610415	20651276
23017	FAIM2	12	NC_000012.12	49866896	49903900
23017	FAIM2	12	NC_060936.1	49829908	49867294
51160	VPS28	8	NC_000008.11	144423617	144428548
51160	VPS28	8	NW_018654716.1	154219	159150
51160	VPS28	8	NC_060932.1	145593428	145598361
345651	ACTBL2	5	NC_000005.10	57480018	57482811
345651	ACTBL2	5	NC_060929.1	58308736	58311529
4324	MMP15	16	NC_000016.10	58025754	58046901
4324	MMP15	16	NC_060940.1	63821030	63842175
9208	LRRFIP1	2	NC_000002.12	237627587	237781643
9208	LRRFIP1	2	NC_060926.1	238117567	238271644
3851	KRT4	12	NC_000012.12	52806549	52814116
3851	KRT4	12	NC_060936.1	52771007	52778574
5316	PKNOX1	21	NC_000021.9	42974562	43033931
5316	PKNOX1	21	NC_060945.1	41363445	41424980
8360	H4C4	6	NC_000006.12	26188710	26189112
8360	H4C4	6	NC_060930.1	26057171	26057573
51659	GINS2	16	NC_000016.10	85676198	85688954
51659	GINS2	16	NC_060940.1	91741711	91754467
116444	GRIN3B	19	NC_000019.10	1000419	1009732
116444	GRIN3B	19	NC_060943.1	963087	972401
8522	GAS7	17	NC_000017.11	9910606	10198606
8522	GAS7	17	NC_060941.1	9818341	10106358
9267	CYTH1	17	NC_000017.11	78674048	78782273
9267	CYTH1	17	NC_060941.1	79568970	79677073
22841	RAB11FIP2	10	NC_000010.11	118004916	118046941
22841	RAB11FIP2	10	NC_060934.1	118898958	118940990
25828	TXN2	22	NC_000022.11	36467046	36481640
25828	TXN2	22	NC_060946.1	36927219	36941813
7216	TRO	X	NC_000023.11	54920824	54931431
7216	TRO	X	NC_060947.1	54213910	54224559
9860	LRIG2	1	NC_000001.11	113073198	113132260
9860	LRIG2	1	NC_060925.1	113085129	113144193
84271	POLDIP3	22	NC_000022.11	42583721	42614883
84271	POLDIP3	22	NC_060946.1	43064586	43095749
124220	ZG16B	16	NC_000016.10	2830303	2832276
124220	ZG16B	16	NW_013171812.1	5439	11741
124220	ZG16B	16	NC_060940.1	2850876	2852849
2535	FZD2	17	NC_000017.11	44557484	44561262
2535	FZD2	17	NC_060941.1	45411390	45415168
7136	TNNI2	11	NC_000011.10	1838981	1841678
7136	TNNI2	11	NW_021160004.1	29484	32181
7136	TNNI2	11	NC_060935.1	1924780	1927477
8443	GNPAT	1	NC_000001.11	231241212	231277973
8443	GNPAT	1	NC_060925.1	230624475	230661237
9586	CREB5	7	NC_000007.14	28299321	28825894
9586	CREB5	7	NC_060931.1	28436682	28963385
58155	PTBP2	1	NC_000001.11	96721784	96823739
58155	PTBP2	1	NC_060925.1	96569913	96671844
84985	FAM83A	8	NC_000008.11	123179047	123210079
84985	FAM83A	8	NC_060932.1	124310090	124341215
10437	IFI30	19	NC_000019.10	18173813	18178117
10437	IFI30	19	NC_060943.1	18307946	18312247
54949	SDHAF2	11	NC_000011.10	61430124	61446733
54949	SDHAF2	11	NC_060935.1	61419022	61435631
3232	HOXD3	2	NC_000002.12	176152529	176173098
3232	HOXD3	2	NC_060926.1	176640671	176661238
10266	RAMP2	17	NC_000017.11	42761227	42763041
10266	RAMP2	17	NC_060941.1	43618368	43620182
26263	FBXO22	15	NC_000015.10	75903878	75942511
26263	FBXO22	15	NC_060939.1	73774621	73813245
64061	TSPYL2	X	NC_000023.11	53082367	53088540
64061	TSPYL2	X	NC_060947.1	52368603	52374776
84142	ABRAXAS1	4	NC_000004.12	83459517	83485100
84142	ABRAXAS1	4	NC_060928.1	86789585	86815160
402	ARL2	11	NC_000011.10	65014160	65022184
402	ARL2	11	NC_060935.1	65007423	65015448
9897	WASHC5	8	NC_000008.11	125024260	125091792
9897	WASHC5	8	NC_060932.1	126158081	126225631
160851	DGKH	13	NC_000013.11	42040070	42256584
160851	DGKH	13	NC_060937.1	41259613	41476312
253738	EBF3	10	NC_000010.11	129835233	129964274
253738	EBF3	10	NC_060934.1	130762552	130891466
2734	GLG1	16	NC_000016.10	74447440	74607114
2734	GLG1	16	NC_060940.1	80494088	80653847
6610	SMPD2	6	NC_000006.12	109440724	109443919
6610	SMPD2	6	NC_060930.1	110618762	110621957
26097	CHTOP	1	NC_000001.11	153634066	153646306
26097	CHTOP	1	NC_060925.1	152771330	152783570
4704	NDUFA9	12	NC_000012.12	4649114	4694317
4704	NDUFA9	12	NC_060936.1	4655954	4701144
6182	MRPL12	17	NC_000017.11	81703367	81707517
6182	MRPL12	17	NC_060941.1	82620267	82624415
50486	G0S2	1	NC_000001.11	209675412	209676390
50486	G0S2	1	NC_060925.1	208922169	208923145
55109	AGGF1	5	NC_000005.10	77030404	77065234
55109	AGGF1	5	NC_060929.1	77512128	77546904
7145	TNS1	2	NC_000002.12	217799791	218033982
7145	TNS1	2	NC_060926.1	218283109	218495404
8337	H2AC18	1	NC_000001.11	149842218	149842750
8337	H2AC18	1	NC_060925.1	148966358	148966890
8895	CPNE3	8	NC_000008.11	86514435	86561498
8895	CPNE3	8	NC_060932.1	87634662	87681751
4234	METTL1	12	NC_000012.12	57768471	57772105
4234	METTL1	12	NC_060936.1	57736820	57740454
5977	DPF2	11	NC_000011.10	65333852	65354262
5977	DPF2	11	NC_060935.1	65327170	65347565
6565	SLC15A2	3	NC_000003.12	121894401	121944188
6565	SLC15A2	3	NC_060927.1	124614370	124664153
11031	RAB31	18	NC_000018.10	9708301	9862551
11031	RAB31	18	NC_060942.1	9871688	10026019
57505	AARS2	6	NC_000006.12	44298731	44313347
57505	AARS2	6	NC_060930.1	44132875	44147515
80829	ZFP91	11	NC_000011.10	58579063	58621550
80829	ZFP91	11	NC_060935.1	58528573	58571048
9026	HIP1R	12	NC_000012.12	122834748	122862961
9026	HIP1R	12	NC_060936.1	122830187	122858212
23515	MORC3	21	NC_000021.9	36320197	36376632
23515	MORC3	21	NC_060945.1	34702785	34759216
5858	PZP	12	NC_000012.12	9136472	9208395
5858	PZP	12	NC_060936.1	9131038	9191012
6603	SMARCD2	17	NC_000017.11	63832081	63842685
6603	SMARCD2	17	NC_060941.1	64702930	64713532
7111	TMOD1	9	NC_000009.12	97501180	97601743
7111	TMOD1	9	NC_060933.1	109673130	109773684
2275	FHL3	1	NC_000001.11	37996770	38005514
2275	FHL3	1	NC_060925.1	37863951	37872693
10962	MLLT11	1	NC_000001.11	151060397	151069544
10962	MLLT11	1	NC_060925.1	150184072	150193223
11083	DIDO1	20	NC_000020.11	62877743	62937904
11083	DIDO1	20	NC_060944.1	64677856	64738018
79651	RHBDF2	17	NC_000017.11	76470893	76501427
79651	RHBDF2	17	NC_060941.1	77367469	77398038
51114	ZDHHC9	X	NC_000023.11	129803288	129843886
51114	ZDHHC9	X	NC_060947.1	128122064	128162666
84883	AIFM2	10	NC_000010.11	70112271	70132825
84883	AIFM2	10	NC_060934.1	70981272	71001807
4061	LY6E	8	NC_000008.11	143018529	143022409
4061	LY6E	8	NT_187573.1	8817	12697
4061	LY6E	8	NC_060932.1	144162226	144166106
6883	TAF12	1	NC_000001.11	28602850	28648269
6883	TAF12	1	NC_060925.1	28444812	28490693
145957	NRG4	15	NC_000015.10	75935393	76060240
145957	NRG4	15	NC_060939.1	73806132	73930956
4826	NNAT	20	NC_000020.11	37521250	37523690
4826	NNAT	20	NC_060944.1	39245345	39247787
55291	PPP6R3	11	NC_000011.10	68460752	68615334
55291	PPP6R3	11	NC_060935.1	68465656	68620220
79869	CPSF7	11	NC_000011.10	61402729	61429975
79869	CPSF7	11	NC_060935.1	61391627	61418874
26249	KLHL3	5	NC_000005.10	137617500	137736089
26249	KLHL3	5	NC_060929.1	138138636	138261929
64946	CENPH	5	NC_000005.10	69189583	69210357
64946	CENPH	5	NC_060929.1	70012189	70032958
9032	TM4SF5	17	NC_000017.11	4771886	4783211
9032	TM4SF5	17	NC_060941.1	4661554	4672877
10317	B3GALT5	21	NC_000021.9	39612940	39673137
10317	B3GALT5	21	NC_060945.1	37997410	38057589
433	ASGR2	17	NC_000017.11	7101322	7115146
433	ASGR2	17	NC_060941.1	7001999	7016068
1447	CSN2	4	NC_000004.12	69955256	69965728
1447	CSN2	4	NW_013171801.1	188	5898
1447	CSN2	4	NC_060928.1	73290050	73300523
161497	STRC	15	NC_000015.10	43599563	43618800
161497	STRC	15	NC_060939.1	41406922	41426159
653	BMP5	6	NC_000006.12	55753653	55875590
653	BMP5	6	NC_060930.1	55593278	55715204
8513	LIPF	10	NC_000010.11	88664442	88678814
8513	LIPF	10	NC_060934.1	89548553	89562923
51128	SAR1B	5	NC_000005.10	134601149	134632828
51128	SAR1B	5	NC_060929.1	135126762	135158446
1967	EIF2B1	12	NC_000012.12	123620406	123633686
1967	EIF2B1	12	NC_060936.1	123619272	123632550
8362	H4C12	6	NC_000006.12	27831174	27831560
8362	H4C12	6	NC_060930.1	27700847	27701233
5869	RAB5B	12	NC_000012.12	55973949	55996683
5869	RAB5B	12	NC_060936.1	55941012	55963746
6756	SSX1	X	NC_000023.11	48255392	48267444
6756	SSX1	X	NC_060947.1	47664400	47676453
26608	TBL2	7	NC_000007.14	73567537	73578579
26608	TBL2	7	NC_060931.1	74768023	74779401
84572	GNPTG	16	NC_000016.10	1351931	1364113
84572	GNPTG	16	NC_060940.1	1368108	1380245
25813	SAMM50	22	NC_000022.11	43955442	43996529
25813	SAMM50	22	NC_060946.1	44438587	44480322
27247	NFU1	2	NC_000002.12	69395750	69439567
27247	NFU1	2	NC_060926.1	69408096	69451867
4065	LY75	2	NC_000002.12	159803355	159904756
4065	LY75	2	NC_060926.1	160260710	160363008
9397	NMT2	10	NC_000010.11	15105700	15168693
9397	NMT2	10	NC_060934.1	15119744	15183186
27131	SNX5	20	NC_000020.11	17941600	17968794
27131	SNX5	20	NC_060944.1	17992739	18019917
58495	OVOL2	20	NC_000020.11	18024152	18059188
58495	OVOL2	20	NC_060944.1	18075263	18110299
9033	PKD2L1	10	NC_000010.11	100288149	100330228
9033	PKD2L1	10	NC_060934.1	101172443	101214450
83660	TLN2	15	NC_000015.10	62390550	62844631
83660	TLN2	15	NC_060939.1	60194145	60648431
10626	TRIM16	17	NC_000017.11	15627966	15684311
10626	TRIM16	17	NC_060941.1	15534188	15590551
63978	PRDM14	8	NC_000008.11	70051651	70071252
63978	PRDM14	8	NC_060932.1	70481509	70501107
26528	DAZAP1	19	NC_000019.10	1407586	1435684
26528	DAZAP1	19	NC_060943.1	1377586	1405688
55247	NEIL3	4	NC_000004.12	177309874	177371268
55247	NEIL3	4	NC_060928.1	180648665	180701747
132789	GNPDA2	4	NC_000004.12	44701795	44726556
132789	GNPDA2	4	NC_060928.1	44668716	44693480
4697	COXFA4	7	NC_000007.14	10931943	10940153
4697	COXFA4	7	NC_060931.1	11062535	11070743
6629	SNRPB2	20	NC_000020.11	16730026	16742564
6629	SNRPB2	20	NC_060944.1	16781147	16793686
23350	U2SURP	3	NC_000003.12	143001570	143060725
23350	U2SURP	3	NC_060927.1	145748812	145808123
81892	SLIRP	14	NC_000014.9	77708071	77717598
81892	SLIRP	14	NC_060938.1	71917426	71926933
167227	DCP2	5	NC_000005.10	112976798	113022195
167227	DCP2	5	NC_060929.1	113487331	113532745
587	BCAT2	19	NC_000019.10	48795064	48811029
587	BCAT2	19	NC_060943.1	51790087	51806051
4863	NPAT	11	NC_000011.10	108157215	108222638
4863	NPAT	11	NC_060935.1	108164767	108230180
23562	CLDN14	21	NC_000021.9	36460621	36576569
23562	CLDN14	21	NC_060945.1	34843222	34958721
132	ADK	10	NC_000010.11	74151221	74709290
132	ADK	10	NC_060934.1	75022606	75580765
7135	TNNI1	1	NC_000001.11	201403784	201421730
7135	TNNI1	1	NC_060925.1	200661585	200679520
